"Unit_quarter","taxon_name","Agility","PhysicalProtection","Metabolites","above","epi","hemi","eu","density","Bodymass.mg","ind.Loss.Jh","Biomass.mg","pop.Loss.Jh","efficiency"
"U5qA","Julidae",1,0.4,0.7,0,1,1,0.5,11.1111111111111,20.7783368442036,0.087553913707285,230.87040938004,0.972821263414277,0.906
"U5qA","Lithobiidae_large",1,1,1,0,0.5,1,0,11.1111111111111,3.77320011726018,0.0618124402103908,41.9244457473353,0.686804891226564,0.906
"U5qA","Lithobiidae_small",1,1,1,0,0.5,1,0,44.4444444444444,0.186223640248002,0.0115297988887126,8.27660623324453,0.512435506165005,0.906
"U5qA","Schendylidae",1,1,1,0,0,1,1,22.2222222222222,0.841864660284763,0.0267603894710623,18.7081035618836,0.594675321579162,0.906
"U5qB","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U5qB","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U5qB","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U5qB","Acrobeloides",1,1,1,0,0,1,1,5068.98294377764,0.0012632,0.000158844722442483,6.40313925457991,0.805181188770042,0.906
"U5qB","Aphelenchus",1,1,1,0,0,1,1,2534.49147188882,0.000218,4.68406332484432e-05,0.552519140871763,0.118717185506051,0.906
"U5qB","Cephalobus",1,1,1,0,0,1,1,10137.9658875553,0.0002662,5.38172187183306e-05,2.69872651926722,0.545597127529538,0.906
"U5qB","Chiloplacus",1,1,1,0,0,1,1,10137.9658875553,0.0005343,8.73441520718232e-05,5.4167151737208,0.885492034181586,0.906
"U5qB","Coomansus",1,1,1,0,0,1,1,2534.49147188882,0.0063193,0.000486367165639588,16.016211958307,1.23269343352027,0.906
"U5qB","Coslenchus",1,1,1,0,0,1,1,5068.98294377764,9.99e-05,2.723136728358e-05,0.506391396083386,0.138035336296211,0.906
"U5qB","Criconemoides",1,1,1,0,0,1,1,2534.49147188882,0.0006627,0.000101448369735321,1.67960749842072,0.257120027931194,0.906
"U5qB","Diphtherophora",1,1,1,0,0,1,1,5068.98294377764,0.0005039,8.38591893402611e-05,2.55426050536955,0.425080800444803,0.906
"U5qB","Dorylaimoides",1,1,1,0,0,1,1,5068.98294377764,0.0010826,0.000142692184709613,5.48768093493367,0.723304250503399,0.906
"U5qB","Eucephalobus",1,1,1,0,0,1,1,2534.49147188882,0.0002358,4.9467032314469e-05,0.597633089071384,0.12537377154067,0.906
"U5qB","Helicotylenchus",1,1,1,0,0,1,1,7603.47441566646,0.0002937,5.76232737628211e-05,2.23314043588124,0.438137087802554,0.906
"U5qB","Heterocephalobus",1,1,1,0,0,1,1,2534.49147188882,0.0003559,6.58542124268413e-05,0.902025514845231,0.166906939783784,0.906
"U5qB","Meloidogyne",1,1,1,0,0,1,1,10137.9658875553,0.0869854,0.0030095072132639,881.855017915353,30.510281466421,0.906
"U5qB","Paramphidelus",1,1,1,0,0,1,1,7603.47441566646,0.000198,4.38101595436465e-05,1.50548793430196,0.333109427236382,0.906
"U5qB","Paratylenchus",1,1,1,0,0,1,1,10137.9658875553,5.13e-05,1.71349346082443e-05,0.520077650031587,0.173713382543871,0.906
"U5qB","Plectus",1,1,1,0,0,1,1,12672.4573594441,0.0008578,0.000121378295323782,10.8704339229312,1.53816127185264,0.906
"U5qB","Pratylenchus",1,1,1,0,0,1,1,10137.9658875553,0.0001438,3.5077213891464e-05,1.45783949463045,0.355611597862142,0.906
"U5qB","Prodorylaimus",1,1,1,0,0,1,1,5068.98294377764,0.0056305,0.000448875490063727,28.54090846494,2.27534220301286,0.906
"U5qB","Rhabditis",1,1,1,0,0,1,1,7603.47441566646,0.0074997,0.000547848020570088,57.0237770751737,4.16554840807818,0.906
"U5qB","Thonus",1,1,1,0,0,1,1,5068.98294377764,0.0018915,0.000210301576219869,9.58798123815541,1.06601510290807,0.906
"U5qB","Tylencholaimus",1,1,1,0,0,1,1,15206.9488313329,0.0004137,7.31158757223937e-05,6.29111473152242,1.11186938086854,0.906
"U5qB","Tylenchorhynchus",1,1,1,0,0,1,1,7603.47441566646,0.0002312,4.87942727075968e-05,1.75792328490209,0.371006004163265,0.906
"U5qB","Symphyla",1,1,0.4,0,0,1,1,200,0.0396848613066146,0.00244797602516954,7.93697226132292,0.489595205033907,0.906
"U5qB","Arrhopalitidae",0.7,1,1,0,0,1,0.5,103.603603603604,0.00351806211193009,0.000323714524774427,0.364483912497263,0.0335379913054588,0.906
"U5qB","Eupodidae",1,0.7,1,0,0.5,1,0.5,121.052631578947,0.00697819447372571,8.95825876075051e-05,0.844728804714162,0.0108442079735401,0.906
"U5qB","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,2072.07207207207,0.038608650825025,0.00171120063859465,79.9999071149166,3.54573105294387,0.906
"U5qB","Isotomidae_medium",0.7,1,1,0,0,1,0.5,9324.32432432432,0.00943769340879076,0.000642752028334941,88.000114217103,5.99322837231228,0.906
"U5qB","Laelapidae",1,0.7,1,0,0,1,0.5,726.315789473684,0.0198398711641704,0.000321960341149339,14.4100116876606,0.233844879361099,0.906
"U5qB","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,605.263157894737,0.00073075666916339,1.98873416069361e-05,0.442300089230473,0.0120370751831455,0.906
"U5qB","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,121.052631578947,0.00064634479445507,1.8634669145834e-05,0.0782417382761398,0.00225577573870621,0.906
"U5qB","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,363.157894736842,0.0189979951372542,0.000173489887730048,6.899271918266,0.0630042223861755,0.906
"U5qB","Rhodacaridae",1,0.7,1,0,0,1,0.5,363.157894736842,0.0057730112352399,0.000137280058365498,2.09651460648186,0.0498543369853651,0.906
"U5qB","Elateridae_larva",1,0.4,1,0,0,1,1,11.1111111111111,1.85832034416145,0.0280615471711904,20.6480038240161,0.311794968568782,0.906
"U5qB","Schendylidae",1,1,1,0,0,1,1,11.1111111111111,3.83275835693749,0.0623550821449621,42.5862039659721,0.692834246055134,0.906
"U5qC","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U5qC","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U5qC","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U5qC","Cephalenchus",1,1,1,0,0,1,1,1514.84422724496,0.0001159,3.01935377714381e-05,0.175570445937691,0.0457385063931656,0.906
"U5qC","Diphtherophora",1,1,1,0,0,1,1,1514.84422724496,0.0005039,8.38591893402611e-05,0.763330006108735,0.127033608873537,0.906
"U5qC","Eucephalobus",1,1,1,0,0,1,1,1514.84422724496,0.0002358,4.9467032314469e-05,0.357200268784362,0.0749348483405133,0.906
"U5qC","Eudorylaimus",1,1,1,0,0,1,1,1514.84422724496,0.0031351,0.000298794376676986,4.74918813683567,0.452626936642389,0.906
"U5qC","Helicotylenchus",1,1,1,0,0,1,1,9089.06536346976,0.0002937,5.76232737628211e-05,2.66945849725107,0.523741701687393,0.906
"U5qC","Paratylenchus",1,1,1,0,0,1,1,9089.06536346976,5.13e-05,1.71349346082443e-05,0.466269053145999,0.155740540653112,0.906
"U5qC","Plectus",1,1,1,0,0,1,1,3029.68845448992,0.0008578,0.000121378295323782,2.59886675626145,0.367738419968131,0.906
"U5qC","Protorhabditis",1,1,1,0,0,1,1,1514.84422724496,0.0002641,5.3521767693944e-05,0.400070360415394,0.0810771408231169,0.906
"U5qC","Psilenchus",1,1,1,0,0,1,1,1514.84422724496,0.0005515,8.92890594400146e-05,0.835436591325595,0.135259016248838,0.906
"U5qC","Rotylenchus",1,1,1,0,0,1,1,9089.06536346976,0.0008595,0.000121545443618733,7.81205167990226,1.1047344816826,0.906
"U5qC","Symphyla",1,1,0.4,0,0,1,1,100,0.207870324548079,0.00630517555852198,20.7870324548079,0.630517555852198,0.906
"U5qC","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,114.285714285714,0.0263909016871261,0.00131357258706933,3.01610304995726,0.150122581379352,0.906
"U5qC","Isotomidae_medium",0.7,1,1,0,0,1,0.5,1142.85714285714,0.00948094939345277,0.000644798237276561,10.8353707353746,0.736912271173211,0.906
"U5qC","Isotomidae_small",0.7,1,1,0,0,1,0.5,114.285714285714,0.00351806211193009,0.000323714524774427,0.402064241363438,0.0369959456885058,0.906
"U5qC","Onychiuridae",1,1,0.4,0,0,1,1,114.285714285714,0.0107259383324597,0.000702535307725915,1.22582152370968,0.0802897494543901,0.906
"U5qC","Oppiidae",1,0.4,0.7,0,0,1,0.5,433.333333333333,0.00350222034165521,5.76682063751897e-05,1.51762881471726,0.0249895560959155,0.906
"U5qC","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,216.666666666667,0.00073075666916339,1.98873416069361e-05,0.158330611652068,0.00430892401483615,0.906
"U5qC","Parasitidae",1,0.7,1,0,0,1,0.5,108.333333333333,0.0728366345423461,0.000790308601954402,7.89063540875414,0.0856167652117266,0.906
"U5qC","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,216.666666666667,0.00145990009510763,3.1904157543158e-05,0.31631168727332,0.00691256746768425,0.906
"U5qC","Protura",1,1,1,0,0,1,1,400,0.00934880180656916,0.000638538040550709,3.73952072262766,0.255415216220284,0.906
"U5qC","Rhodacaridae",1,0.7,1,0,0,1,0.5,216.666666666667,0.0057730112352399,0.000137280058365498,1.25081910096865,0.029744012645858,0.906
"U5qC","Stigmaeidae",1,0.7,1,0,0.5,1,0.5,108.333333333333,0.0141325567699785,0.00014271855698629,1.53102698341433,0.0154611770068481,0.906
"U5qC","Tullbergiidae",1,1,0.4,0,0,1,1,114.285714285714,0.00548716789251486,0.000440901920776144,0.627104902001697,0.0503887909458449,0.906
"U5qC","Blaniulidae_large",1,0.4,0.7,0,1,1,0.5,22.2222222222222,15.5893914523728,0.0742989533640491,346.43092116384,1.65108785253442,0.906
"U5qC","Blaniulidae_small",1,0.4,0.7,0,1,1,0.5,88.8888888888889,1.44476935564908,0.0190884134547248,128.423942724363,1.6967478626422,0.906
"U5qC","Geophilidae",1,1,1,0,0,1,1,22.2222222222222,0.141972751729394,0.00990971170485455,3.15495003843097,0.220215815663434,0.906
"U5qC","Lithobiidae_large",1,1,1,0,0.5,1,0,66.6666666666667,3.08600164864277,0.0552517705436446,205.733443242851,3.68345136957631,0.906
"U5qC","Lithobiidae_small",1,1,1,0,0.5,1,0,100,0.575838828339435,0.0216490488351421,57.5838828339435,2.16490488351421,0.906
"U5qC","Schendylidae",1,1,1,0,0,1,1,22.2222222222222,1.3450536193581,0.0347587460132113,29.89008043018,0.772416578071362,0.906
"U5qD","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U5qD","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U5qD","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U5qD","Acrobeloides",1,1,1,0,0,1,1,6667.17511787575,0.0012632,0.000158844722442483,8.42197560890065,1.05904558107441,0.906
"U5qD","Alaimus",1,1,1,0,0,1,1,20001.5253536273,0.0005606,9.03105565318815e-05,11.2128551132435,1.80634888617262,0.906
"U5qD","Aporcelaimellus",1,1,1,0,0,1,1,3333.58755893788,0.0090478,0.000624176995380846,30.1616335157582,2.08074866637682,0.906
"U5qD","Boleodorus",1,1,1,0,0,1,1,6667.17511787575,0.0001001,2.72692490880287e-05,0.667384229299363,0.181808859002861,0.906
"U5qD","Campydora",1,1,1,0,0,1,1,16667.9377946894,0.0002789,5.55891212198603e-05,4.64868785093887,0.92655601455408,0.906
"U5qD","Cephalobus",1,1,1,0,0,1,1,3333.58755893788,0.0002662,5.38172187183306e-05,0.887401008189264,0.179404410776066,0.906
"U5qD","Coslenchus",1,1,1,0,0,1,1,3333.58755893788,9.99e-05,2.723136728358e-05,0.333025397137894,0.0907781471894102,0.906
"U5qD","Criconemoides",1,1,1,0,0,1,1,3333.58755893788,0.0006627,0.000101448369735321,2.20916847530813,0.338187023224196,0.906
"U5qD","Diphtherophora",1,1,1,0,0,1,1,20001.5253536273,0.0005039,8.38591893402611e-05,10.0787686256928,1.67731170172387,0.906
"U5qD","Discolaimium",1,1,1,0,0,1,1,3333.58755893788,0.001191,0.000152477768774857,3.97030278269502,0.508297993002469,0.906
"U5qD","Discolaimus",1,1,1,0,0,1,1,20001.5253536273,0.0026518,0.000265970437854998,53.0400449327489,5.31981445607209,0.906
"U5qD","Ditylenchus",1,1,1,0,0,1,1,13334.3502357515,0.0004511,7.76492977707638e-05,6.0151253913475,1.03540293203552,0.906
"U5qD","Eudorylaimus",1,1,1,0,0,1,1,13334.3502357515,0.0031351,0.000298794376676986,41.8045214241045,3.984228867084,0.906
"U5qD","Helicotylenchus",1,1,1,0,0,1,1,3333.58755893788,0.0002937,5.76232737628211e-05,0.979074666060055,0.192092228521012,0.906
"U5qD","Merlinius",1,1,1,0,0,1,1,13334.3502357515,0.0002527,5.19051789177572e-05,3.3695903045744,0.69212183473872,0.906
"U5qD","Mylonchulus",1,1,1,0,0,1,1,3333.58755893788,0.0017233,0.000197119715232653,5.74477144031765,0.657115830320951,0.906
"U5qD","Paramphidelus",1,1,1,0,0,1,1,6667.17511787575,0.000198,4.38101595436465e-05,1.3201006733394,0.292090005619566,0.906
"U5qD","Paratylenchus",1,1,1,0,0,1,1,3333.58755893788,5.13e-05,1.71349346082443e-05,0.171013041773513,0.0571208048332573,0.906
"U5qD","Pratylenchus",1,1,1,0,0,1,1,26668.700471503,0.0001438,3.5077213891464e-05,3.83495912780213,0.935463710646296,0.906
"U5qD","Prodorylaimus",1,1,1,0,0,1,1,6667.17511787575,0.0056305,0.000448875490063727,37.5395295011994,2.99273149837716,0.906
"U5qD","Thonus",1,1,1,0,0,1,1,6667.17511787575,0.0018915,0.000210301576219869,12.610961735462,1.40211743622316,0.906
"U5qD","Tylencholaimus",1,1,1,0,0,1,1,26668.700471503,0.0004137,7.31158757223937e-05,11.0328413850608,1.94990538935216,0.906
"U5qD","Tylenchus",1,1,1,0,0,1,1,3333.58755893788,0.0003598,6.63549689286411e-05,1.19942480370585,0.221200098894228,0.906
"U5qD","Gamasina_juv",1,0.7,1,0,0,1,0.5,106.666666666667,0.0037165110186855,0.000101283851563839,0.396427841993121,0.0108036108334762,0.906
"U5qD","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,600,0.0321028806373834,0.00150521144449868,19.26172838243,0.903126866699207,0.906
"U5qD","Isotomidae_medium",0.7,1,1,0,0,1,0.5,3700,0.00981938653907857,0.000660710988746884,36.3317301945907,2.44463065836347,0.906
"U5qD","Isotomidae_small",0.7,1,1,0,0,1,0.5,700,0.00351806211193009,0.000323714524774427,2.46264347835106,0.226600167342099,0.906
"U5qD","Oppiidae",1,0.4,0.7,0,0,1,0.5,320,0.00254582770024388,4.64337536707989e-05,0.814664864078042,0.0148588011746557,0.906
"U5qD","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,320,0.00049990124126308,1.57284369489722e-05,0.159968397204186,0.00503309982367112,0.906
"U5qD","Protura",1,1,1,0,0,1,1,200,0.0128025123639588,0.000794495147404544,2.56050247279176,0.158899029480909,0.906
"U5qD","Rhodacaridae",1,0.7,1,0,0,1,0.5,746.666666666667,0.00401029676390756,0.000106746742119873,2.99435491705098,0.0797042341161716,0.906
"U5qD","Veigaiidae",1,0.7,1,0,0,1,0.5,106.666666666667,0.0269263894142542,0.000397546554855572,2.87214820418712,0.0424049658512612,0.906
"U5qD","Elateridae_larva",1,0.4,1,0,0,1,1,44.4444444444444,8.0815692480265,0.0856192258462725,359.180855467844,3.80529892650099,0.906
"U5qD","Lithobiidae_small",1,1,1,0,0.5,1,0,22.2222222222222,0.57799953113203,0.021694347423704,12.8444340251562,0.482096609415643,0.906
"U5qD","Valloniidae",1,0.4,0.4,0.5,1,1,0,22.2222222222222,3.46419592723099,0.0389688398558675,76.9821317162441,0.865974219019276,0.906
"U6qA","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U6qA","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U6qA","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U6qA","Acrobeloides",1,1,1,0,0,1,1,4321.75110132158,0.0012632,0.000158844722442483,5.45923599118942,0.686487354154923,0.906
"U6qA","Aphelenchoides",1,1,1,0,0,1,1,18727.5881057269,0.0001512,3.63222469939831e-05,2.83161132158591,0.680228080777793,0.906
"U6qA","Aphelenchus",1,1,1,0,0,1,1,1440.58370044053,0.000218,4.68406332484432e-05,0.314047246696036,0.0674778527760201,0.906
"U6qA","Boleodorus",1,1,1,0,0,1,1,1440.58370044053,0.0001001,2.72692490880287e-05,0.144202428414097,0.0392836357594669,0.906
"U6qA","Cephalobus",1,1,1,0,0,1,1,1440.58370044053,0.0002662,5.38172187183306e-05,0.383483381057269,0.0775282080886701,0.906
"U6qA","Coomansus",1,1,1,0,0,1,1,2881.16740088106,0.0063193,0.000486367165639588,18.2069611563877,1.4013052224997,0.906
"U6qA","Coslenchus",1,1,1,0,0,1,1,1440.58370044053,9.99e-05,2.723136728358e-05,0.143914311674009,0.0392290638494348,0.906
"U6qA","Discolaimus",1,1,1,0,0,1,1,1440.58370044053,0.0026518,0.000265970437854998,3.8201398568282,0.38315267757294,0.906
"U6qA","Ditylenchus",1,1,1,0,0,1,1,2881.16740088106,0.0004511,7.76492977707638e-05,1.29969461453745,0.223720625438431,0.906
"U6qA","Filenchus",1,1,1,0,0,1,1,1440.58370044053,9.95e-05,2.71555342159336e-05,0.143338078193833,0.0391198199682291,0.906
"U6qA","Helicotylenchus",1,1,1,0,0,1,1,11524.6696035242,0.0002937,5.76232737628211e-05,3.38479546255506,0.664089191589937,0.906
"U6qA","Meloidogyne",1,1,1,0,0,1,1,1440.58370044053,0.0869854,0.0030095072132639,125.3097494163,4.33544703778618,0.906
"U6qA","Microdorylaimus",1,1,1,0,0,1,1,1440.58370044053,0.0002009,4.42551718892248e-05,0.289413265418502,0.0637532792838112,0.906
"U6qA","Plectus",1,1,1,0,0,1,1,2881.16740088106,0.0008578,0.000121378295323782,2.47146539647577,0.349711187661395,0.906
"U6qA","Pratylenchus",1,1,1,0,0,1,1,4321.75110132158,0.0001438,3.5077213891464e-05,0.621467808370043,0.151594987766727,0.906
"U6qA","Prodesmodora",1,1,1,0,0,1,1,1440.58370044053,0.0001804,4.10652099615153e-05,0.259881299559472,0.059157872125727,0.906
"U6qA","Protorhabditis",1,1,1,0,0,1,1,1440.58370044053,0.0002641,5.3521767693944e-05,0.380458155286344,0.0771025861586603,0.906
"U6qA","Rhabditis",1,1,1,0,0,1,1,1440.58370044053,0.0074997,0.000547848020570088,10.8039455781938,0.789220928751878,0.906
"U6qA","Thonus",1,1,1,0,0,1,1,1440.58370044053,0.0018915,0.000210301576219869,2.72486406938326,0.302957022879296,0.906
"U6qA","Tylencholaimus",1,1,1,0,0,1,1,2881.16740088106,0.0004137,7.31158757223937e-05,1.19193895374449,0.210659077618232,0.906
"U6qA","Symphyla",1,1,0.4,0,0,1,1,100,0.0505910308350465,0.00281225251953738,5.05910308350465,0.281225251953738,0.906
"U6qA","Ceratozetidae",1,0.4,0.7,0,0,1,0.5,661.224489795918,0.0099190231052619,0.000116976109345662,6.55870099205072,0.0773474682203966,0.906
"U6qA","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,254.838709677419,0.0107259383324597,0.000702535307725915,2.7333842847236,0.179033191323701,0.906
"U6qA","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,2314.28571428571,0.0243530506637793,0.000215332257364344,56.3599172504606,0.498340367043196,0.906
"U6qA","Hypogastruridae",0.7,1,1,0,1,1,1,382.258064516129,0.0134810808916712,0.000823533653908237,5.1532518892356,0.314802380606858,0.906
"U6qA","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,1274.1935483871,0.0366986360413328,0.00165190569784917,46.7611652784726,2.1048475827433,0.906
"U6qA","Isotomidae_medium",0.7,1,1,0,0,1,0.5,5351.61290322581,0.0148209277316923,0.000879597511939862,79.3158680867018,4.70726539454268,0.906
"U6qA","Isotomidae_small",0.7,1,1,0,0,1,0.5,254.838709677419,0.00351806211193009,0.000323714524774427,0.89653840916928,0.0824949917973538,0.906
"U6qA","Katiannidae",0.7,1,1,0.5,1,0.5,0,127.41935483871,0.00444835386005849,0.000381054433575249,0.566806378942938,0.0485537100845882,0.906
"U6qA","Laelapidae",1,0.7,1,0,0,1,0.5,330.612244897959,0.0118366321694462,0.000225381826501207,3.91333553357201,0.0745139916187663,0.906
"U6qA","Onychiuridae",1,1,0.4,0,0,1,1,254.838709677419,0.0148586521712769,0.000881153091339558,3.78655974687379,0.224551916825242,0.906
"U6qA","Oppiidae",1,0.4,0.7,0,0,1,0.5,991.836734693878,0.00254582770024388,4.64337536707989e-05,2.52504543330311,0.0460547026204251,0.906
"U6qA","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,771.428571428571,0.00196119553909124,3.88915806121747e-05,1.51292227301324,0.030002076472249,0.906
"U6qA","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,330.612244897959,0.00091414553976292,2.34248251091897e-05,0.302227709064475,0.00774453401569128,0.906
"U6qA","Aphididae",1,0.7,0.7,0,1,1,1,22.2222222222222,0.1830351246342,0.00483301810249009,4.06744721409333,0.107400402277557,0.906
"U6qA","Blaniulidae_large",1,0.4,0.7,0,1,1,0.5,22.2222222222222,29.335053749837,0.106622487185715,651.89008332971,2.369388604127,0.906
"U6qA","Campodeidae",1,1,1,0,0,1,1,44.4444444444444,0.257669204709443,0.00640179995472516,11.451964653753,0.284524442432229,0.906
"U6qA","Geophilidae",1,1,1,0,0,1,1,11.1111111111111,0.154945165515798,0.0104052791090469,1.72161295017553,0.115614212322743,0.906
"U6qA","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,11.1111111111111,0.259247556243309,0.00629431312333994,2.88052840270343,0.0699368124815548,0.906
"U6qB","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U6qB","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U6qB","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U6qB","Aphelenchus",1,1,1,0,0,1,1,12284.2641203622,0.000218,4.68406332484432e-05,2.67796957823896,0.575402710388896,0.906
"U6qB","Boleodorus",1,1,1,0,0,1,1,36852.7923610866,0.0001001,2.72692490880287e-05,3.68896451534477,1.00494797448387,0.906
"U6qB","Criconemoides",1,1,1,0,0,1,1,12284.2641203622,0.0006627,0.000101448369735321,8.14078183256403,1.24621856840884,0.906
"U6qB","Diphtherophora",1,1,1,0,0,1,1,12284.2641203622,0.0005039,8.38591893402611e-05,6.19004069025051,1.03014843077523,0.906
"U6qB","Discolaimus",1,1,1,0,0,1,1,12284.2641203622,0.0026518,0.000265970437854998,32.5754115943765,3.26725110681917,0.906
"U6qB","Helicotylenchus",1,1,1,0,0,1,1,307106.603009055,0.0002937,5.76232737628211e-05,90.1972093037595,17.6964878595608,0.906
"U6qB","Hemicriconemoides",1,1,1,0,0,1,1,12284.2641203622,0.0004154,7.33245805828779e-05,5.10288331559846,0.900738514394855,0.906
"U6qB","Hoplotylus",1,1,1,0,0,1,1,98274.1129628977,0.0002098,4.56088501954418e-05,20.6179088996159,4.48216929621473,0.906
"U6qB","Merlinius",1,1,1,0,0,1,1,12284.2641203622,0.0002527,5.19051789177572e-05,3.10423354321553,0.637616927040386,0.906
"U6qB","Microlaimus",1,1,1,0,0,1,1,110558.37708326,0.0003622,6.66623039698834e-05,40.0442441795568,7.37007613954127,0.906
"U6qB","Paramphidelus",1,1,1,0,0,1,1,12284.2641203622,0.000198,4.38101595436465e-05,2.43228429583172,0.53817557098936,0.906
"U6qB","Paratylenchus",1,1,1,0,0,1,1,159695.433564709,5.13e-05,1.71349346082443e-05,8.19237574186957,2.73637081136651,0.906
"U6qB","Plectus",1,1,1,0,0,1,1,12284.2641203622,0.0008578,0.000121378295323782,10.5374417624467,1.49104303823667,0.906
"U6qB","Pratylenchus",1,1,1,0,0,1,1,73705.5847221733,0.0001438,3.5077213891464e-05,10.5988630830485,2.58538656029509,0.906
"U6qB","Rotylenchulus",1,1,1,0,0,1,1,331675.13124978,0.0017705,0.000200856897989227,587.230819877735,66.6192380030004,0.906
